,date,prices,total_volumes,market_cap,value
815,02.05.20,8824.818413551968,44773967197.55202,161989355178.82224,40
816,03.05.20,8966.307014689282,39177855720.33245,164603123455.99927,45
817,04.05.20,8888.671912686868,45617019157.37323,163036842346.68604,44
818,05.05.20,8884.407813577056,44698213713.39127,162341412439.88123,40
819,06.05.20,9003.240557621584,43436234291.97107,165335617639.04947,42
820,07.05.20,9144.68703972007,48538811466.802704,167950864937.1468,49
821,08.05.20,9959.166416261767,61712313964.69186,182927847431.44946,55
822,09.05.20,9821.81131529702,50955646313.40579,180421762956.3486,56
823,10.05.20,9566.777187205966,46706541180.09866,175752574354.63544,48
824,11.05.20,8752.617087745832,61704475184.53314,160814678353.7077,40
825,12.05.20,8604.75159101983,57996080837.490005,158113540964.46692,39
826,13.05.20,8788.466749414652,39515455755.72524,161474125336.405,41
827,14.05.20,9283.08601265873,44239951916.52319,170593350055.82486,40
828,15.05.20,9796.494527024528,52076585310.72393,179398095871.3398,44
829,16.05.20,9309.29535940684,44866846516.37974,170983863891.47488,41
830,17.05.20,9375.29710843331,34146492788.290554,172309401206.74423,40
831,18.05.20,9666.32719340344,35650032953.969925,177224284369.1316,50
832,19.05.20,9708.439858793108,38922896809.95441,178446153576.46417,50
833,20.05.20,9760.198937162193,37077538114.72087,179127815802.66245,52
834,21.05.20,9526.50759300584,34829170074.82492,175227227252.9058,49
835,22.05.20,9059.962506871727,35965016693.72406,166569335290.8396,42
836,23.05.20,9131.767275081993,27700943119.83718,168309812992.5134,40
837,24.05.20,9170.361063506127,26159735072.083897,168614573110.75775,43
838,25.05.20,8731.848525870651,29437505507.203728,161407638875.36517,41
839,26.05.20,8883.691769863415,29130957734.103832,163333743988.58344,39
840,27.05.20,8839.130663273247,26860828302.61543,162547226896.53772,39
841,28.05.20,9174.118563996424,28916177009.890633,168615778509.82266,41
842,29.05.20,9546.04563503715,31771100326.33337,175534414971.32306,48
843,30.05.20,9427.120373393418,28880265574.932682,173355014878.4796,48
844,31.05.20,9662.70587254818,30231487421.644287,177978616382.68933,51
845,01.06.20,9466.961781429516,27396663221.152317,174105710752.04755,50
846,02.06.20,10167.93069332851,33702539853.509113,186932702065.96875,56
847,03.06.20,9515.243858655718,36841150778.6441,175463166971.51956,48
848,04.06.20,9645.227869360308,25222025158.95508,177416480472.83005,54
849,05.06.20,9776.20299178848,24903069188.397156,179830985954.85498,53
850,06.06.20,9636.965527050057,23447982002.19483,177373937377.29663,54
851,07.06.20,9662.858709002241,19374357195.06036,177901732349.93213,54
852,08.06.20,9738.603356828593,23856639264.762486,179167717944.46164,53
853,09.06.20,9773.02951309516,21154971285.09144,179810911053.20026,52
854,10.06.20,9767.00531665552,22844271951.206215,179709840753.7975,54
855,11.06.20,9874.898681832236,24398738299.650776,181705166673.57462,52
856,12.06.20,9325.996856202635,31225155444.61979,171615707160.27472,38
857,13.06.20,9469.533297509908,23601462338.138706,174266571295.67957,38
858,14.06.20,9469.473456163696,19693461096.502857,174275005803.05463,40
859,15.06.20,9345.960907722063,18836155988.901707,172116372679.33923,37
860,16.06.20,9431.719262201745,29160908896.896835,173598215783.88248,39
861,17.06.20,9524.92661691022,26391020757.045525,175075304218.30185,38
862,18.06.20,9463.361414311787,23643218251.137486,174231189757.1904,40
863,19.06.20,9399.767217129216,20601074385.503212,173034439845.62103,39
864,20.06.20,9312.780104497786,23738525501.71876,171101646024.0128,38
865,21.06.20,9360.247968201687,19774464252.766605,172323213442.3655,37
866,22.06.20,9298.360829121417,18986237382.053703,171192409474.1401,38
867,23.06.20,9678.683208975835,24768621256.838917,178128652479.62244,41
868,24.06.20,9624.684291831398,17756804210.055347,177187041226.59833,50
869,25.06.20,9288.061774486938,23183760291.75444,171028279701.5032,43
870,26.06.20,9258.667161007706,23499175984.21671,170495281892.45944,40
871,27.06.20,9166.486360416233,22429204010.635517,168807143703.19455,43
872,28.06.20,9013.90556467614,21515626881.09779,166004979429.79742,40
873,29.06.20,9139.903276297824,19665935216.70147,168334049772.4726,41
874,30.06.20,9185.166540651147,19754459582.74716,169175896894.16483,44
875,01.07.20,9149.721996758017,19741435780.48584,168558715595.07886,42
876,02.07.20,9230.672998590804,20005031554.019035,170031996602.76715,42
877,03.07.20,9094.318072166905,19379463385.296654,167604994105.34857,41
878,04.07.20,9071.3850427828,17420495829.39433,167116284671.21997,40
879,05.07.20,9132.908369533492,16643732672.692139,168258822207.29507,38
880,06.07.20,9087.407312582163,17324463886.377956,167429736492.90482,40
881,07.07.20,9342.376492626678,21987059041.689262,172136257752.3712,43
882,08.07.20,9253.630980242333,18945747769.31741,170510411872.0138,44
883,09.07.20,9432.172515827939,20708592426.03485,173809293389.63837,44
884,10.07.20,9235.716302064242,19480413474.236183,170198606143.6283,41
885,11.07.20,9282.913638839902,18224423467.7428,171104767641.88345,44
886,12.07.20,9234.314674712627,16167064476.282873,170191069703.26535,41
887,13.07.20,9297.479635872663,17173962879.687658,171364106456.32056,43
888,14.07.20,9240.76251972468,18245667827.005356,170370727819.23874,43
889,15.07.20,9247.060695963813,19147263017.229504,170451532161.73575,44
890,16.07.20,9203.371435179699,16565948994.90621,169758848797.9732,43
891,17.07.20,9136.483376363976,18760484380.276333,168496782960.8989,41
892,18.07.20,9156.276583115488,16500659021.756384,168760444137.05035,44
893,19.07.20,9168.402736564132,15638459042.903372,169031588403.36658,41
894,20.07.20,9202.615839500108,16085385661.984406,169692625141.8043,44
895,21.07.20,9163.159654576915,17080393205.34609,168936986921.46805,44
896,22.07.20,9384.379751903267,20048075731.25112,173036757675.6725,50
897,23.07.20,9514.304987626969,19702428931.328556,175370017196.6754,55
898,24.07.20,9589.81771944117,26966148756.408127,176821599773.56787,53
899,25.07.20,9535.93879573746,35810926084.94321,175865705417.72916,55
900,26.07.20,9691.825138917147,36726067828.3661,178740874539.49573,55
901,27.07.20,9925.751397476346,19713211084.56171,183064851468.00018,58
902,28.07.20,10962.258481207355,34694788843.590096,202191797991.40768,76
903,29.07.20,10904.916526918994,27637575180.450962,201144184191.06567,71
904,30.07.20,11093.612240442404,23642111784.048485,204969785090.6761,76
905,31.07.20,11116.307163685275,22265381996.186665,205200775318.21756,75
906,01.08.20,11325.5515272739,22329797905.441616,208933774575.1489,75
907,02.08.20,11812.094307268515,26198946496.277836,217741425308.62857,80
908,03.08.20,11066.306240590267,27584591853.069736,204126077224.646,75
909,04.08.20,11230.907762749297,20583344056.841503,207218525401.74573,72
910,05.08.20,11181.917508034885,20527193170.963608,206583502227.55646,75
911,06.08.20,11719.26352395155,22359870185.20913,216249264843.70206,79
912,07.08.20,11768.127742240009,21793317050.968628,217128467890.10898,77
913,08.08.20,11571.487980683192,21624736673.079872,213579066889.25037,77
914,09.08.20,11739.131006414418,17286825185.217506,216526346494.08014,79
915,10.08.20,11682.851469154939,17051550190.814676,215621627427.59085,78
916,11.08.20,11862.938012702563,24145919191.344177,218920276229.41245,84
917,12.08.20,11398.671060896633,24448699831.26472,210825577055.42203,75
918,13.08.20,11579.867951602135,22803776234.97776,213770877597.90494,75
919,14.08.20,11817.164038803397,24755770184.138535,217185020504.78033,78
920,15.08.20,11777.391322489924,21650925951.996807,216916952670.3025,79
921,16.08.20,11864.905810156475,21285690552.515503,219049736823.3334,82
922,17.08.20,11901.776488302461,19209711614.40851,219750735622.69547,83
923,18.08.20,12272.465808160425,25481896190.555748,226536103501.8635,82
924,19.08.20,11949.610970628193,24825715158.705486,220980135332.21396,80
925,20.08.20,11733.278970862082,23384200655.888924,216660276172.5052,75
926,21.08.20,11861.83657727968,20353349054.591465,219044968220.88754,81
927,22.08.20,11515.124298729217,23406354443.011192,212896669545.7498,78
928,23.08.20,11676.385305081287,19572783953.57896,215641597239.98148,76
929,24.08.20,11647.928120934363,18467219109.184135,215347356765.4613,78
930,25.08.20,11758.828120368864,20061559392.103256,217410678530.35837,75
931,26.08.20,11350.753473213,23423332918.936924,209658632328.37,76
932,27.08.20,11465.002564032086,20869928785.800804,211778947737.22385,75
933,28.08.20,11300.398363810944,21595917446.043972,208747591910.15524,74
934,29.08.20,11519.118388160729,19271253870.82992,212799723684.94672,79
935,30.08.20,11481.481823317012,18415439613.538937,212114842611.5429,75
936,31.08.20,11701.004008657852,19909556666.601448,216179629567.18042,75
937,01.09.20,11672.324104943627,21077276617.8664,215921598551.33038,75
938,02.09.20,11895.225345345636,25232603061.53493,221315690777.34525,83
939,03.09.20,11418.254756916149,26038738388.798878,210746091569.71368,79
940,04.09.20,10197.459822768922,49411126240.51858,188438095255.46017,40
941,05.09.20,10484.470392265588,27623487077.06882,194040447575.93134,41
942,06.09.20,10177.789718049991,56430042198.69171,188092098308.3525,41
943,07.09.20,10260.0177277544,28801019507.333485,189621410257.03525,41
944,08.09.20,10359.445216989981,26560146962.23275,191501904758.68698,41
945,09.09.20,10125.014956069688,47780699209.09236,186825391248.7263,38
946,10.09.20,10230.154699360752,21357083446.312523,188757938083.84296,38
947,11.09.20,10342.159391205681,77545788530.61436,191180566587.0585,41
948,12.09.20,10378.223044584596,20796810115.947914,192111562749.9339,41
949,13.09.20,10439.38467226404,19955498078.251053,192997988416.4807,38
950,14.09.20,10328.866065987393,21057424433.480133,190922719938.2308,39
951,15.09.20,10661.096235144483,23526143436.490395,197010021430.2403,47
952,16.09.20,10787.58020807624,23802088944.396893,199044338127.62628,43
953,17.09.20,10952.249969107099,24459086808.776905,202524001250.4926,48
954,18.09.20,10937.996396960929,23547167125.342415,202358479464.18542,49
955,19.09.20,10927.150310293275,20681771888.399273,202091264904.96927,48
956,20.09.20,11083.99836119821,18334274060.30012,204994315602.9869,52
957,21.09.20,10923.32666818137,20161733906.963223,202032519471.26855,48
958,22.09.20,10439.522488792423,23757059692.357033,193677795064.08533,39
959,23.09.20,10527.58784673943,19866578108.977962,194731087415.28983,43
960,24.09.20,10223.784106392732,19981974722.351273,189120580778.46335,39
961,25.09.20,10726.530083321983,21348447554.09249,198514026300.17914,46
962,26.09.20,10681.993848113701,19119761059.475536,197616950282.06653,45
963,27.09.20,10743.19287975935,16886146730.050009,198687083452.04324,47
964,28.09.20,10765.300521660893,17639951627.948776,199236216251.43555,43
965,29.09.20,10672.02854425897,19869963340.485493,197720212770.89465,45
966,30.09.20,10837.516586513004,18308943800.639038,200532996047.58585,49
967,01.10.20,10770.881347466415,18558607662.6852,199310441688.83572,45
968,02.10.20,10627.976063963179,20889752499.95891,196617081790.5188,41
969,03.10.20,10572.674843011133,21258724984.475838,195660035179.73257,40
970,04.10.20,10546.65625537982,16039831144.937496,195188285650.34625,42
971,05.10.20,10670.700811335208,16029160487.55924,197494664453.7935,42
972,06.10.20,10784.94940309411,17853484006.269306,199530129891.0881,47
973,07.10.20,10605.95779130622,19419734685.095844,196314284797.01337,43
974,08.10.20,10668.011010796896,17222472599.6063,197575523784.584,46
975,09.10.20,10888.666546835811,19767968267.462948,201518932273.67853,48
976,10.10.20,11063.2523862591,19254933802.105747,204809205392.17957,53
977,11.10.20,11286.541942043945,19496631246.27072,209268690952.5854,55
978,12.10.20,11377.814876756858,16270141989.732687,210799352797.1382,52
979,13.10.20,11543.183760771468,20957733313.86495,213726225963.20517,56
980,14.10.20,11426.105544220427,19556025069.397404,211576163357.66504,53
981,15.10.20,11435.57243757972,20441486195.023685,211756280001.1405,56
982,16.10.20,11495.584995733887,20511481706.663586,212878404236.874,52
983,17.10.20,11319.097785677623,20436703034.239178,209993205751.02322,56
984,18.10.20,11365.814131026178,15650920221.099894,210421523306.69058,55
985,19.10.20,11495.899975689872,15569792414.423223,212752326976.49207,55
986,20.10.20,11752.146863919786,18121468516.27194,217391050812.65872,56
987,21.10.20,11908.708923246453,21431994055.82887,220404884318.97812,61
988,22.10.20,12806.435726727443,29314287990.069,236717318526.15692,73
989,23.10.20,12951.044060038126,25070864646.764915,240257678153.83536,74
990,24.10.20,12928.072296348406,21379873277.585674,239590543523.72256,73
991,25.10.20,13106.04601925958,19302801174.758503,242785151288.07916,76
992,26.10.20,13021.410842124118,18998745579.318,241326618198.73062,75
993,27.10.20,13060.79221208406,21507619985.694366,242141178089.60794,61
994,28.10.20,13655.185415883081,23918511528.069115,253004886697.36078,70
995,29.10.20,13282.999348292438,26825856788.112816,245661872194.44214,67
996,30.10.20,13441.878496031612,22860841953.831577,249545455596.3296,74
997,31.10.20,13537.174271524887,23482756915.113663,250845436637.92026,73
998,01.11.20,13778.637638352931,22691200479.405403,255329261020.6163,72
999,02.11.20,13720.361465146289,19771957707.937115,254260250527.50497,71
1000,03.11.20,13558.361795524168,22630851230.49477,251266177558.48047,71
1001,04.11.20,13989.976358180447,22602862338.46403,259277183164.55063,74
1002,05.11.20,14101.716050813722,25857225138.46526,261103557610.74826,72
1003,06.11.20,15553.331701081443,36313255719.023285,288118007577.42645,90
1004,07.11.20,15548.312145063144,34523587704.57108,288563189165.38806,88
1005,08.11.20,14818.45891122149,30369855794.73288,274687727889.983,82
1006,09.11.20,15496.316149147417,24082570971.891495,287116472704.3936,90
1007,10.11.20,15335.342198178862,29501754042.78257,284292217075.7686,90
1008,11.11.20,15278.70965979927,21918753732.66584,283242342238.5137,86
1009,12.11.20,15686.905986213233,23990613793.268227,291215273242.1888,87
1010,13.11.20,16265.149252483357,28001128791.211353,301529322417.4614,89
1011,14.11.20,16326.81487507908,24826304419.55837,302672502422.09,90
1012,15.11.20,16095.561510630652,22096608221.167004,298290647831.24426,86
1013,16.11.20,15984.673784156614,19184714602.510406,296277008765.18964,90
1014,17.11.20,16714.40386322188,24606359052.384533,309857769717.0289,86
1015,18.11.20,17651.82042768171,31572384445.72333,327448838765.29767,91
1016,19.11.20,17829.934958345126,40089857655.31074,330792375072.03064,94
1017,20.11.20,17819.75743096837,30586797551.711708,330526082018.5286,86
1018,21.11.20,18628.813489036198,28731271104.013725,345552251091.15924,91
1019,22.11.20,18689.528655825852,31201880851.778336,346623937352.1668,94
1020,23.11.20,18390.61184379203,33010231293.95878,342078349285.0962,90
1021,24.11.20,18360.693300385865,33389683851.4282,340635146714.39825,88
1022,25.11.20,19091.524181728702,49429532567.3455,354209935573.8031,94
1023,26.11.20,18753.288921684914,32146102840.277466,348158099247.1633,93
1024,27.11.20,17138.029512395206,48738957776.520256,317999016791.45123,86
1025,28.11.20,17140.27555252362,30680336583.342796,318057301370.37897,87
1026,29.11.20,17718.972832629497,24501260966.046284,328812520405.74207,89
1027,30.11.20,18169.95420978285,23940328528.71234,336495192223.0139,88
1028,01.12.20,19609.52143957559,36160827241.441734,363927715778.6875,95
1029,02.12.20,18857.417371118165,38614628143.57325,349587593227.14185,92
1030,03.12.20,19208.398191994624,28923102074.82652,356517705143.29443,92
1031,04.12.20,19435.20484740911,24342606870.708958,360661550057.2975,92
1032,05.12.20,18711.226549886927,26369871383.262005,347850442856.6359,93
1033,06.12.20,19139.111575237486,23333284386.26552,355244908734.6481,95
1034,07.12.20,19325.55411859109,21832193872.698597,358762118305.1145,94
1035,08.12.20,19198.806493935343,22034483383.94943,356587934226.10187,95
1036,09.12.20,18336.514581297808,26799991795.55794,340435142947.90857,86
1037,10.12.20,18564.986455688137,29806757748.847992,344693077429.9694,94
1038,11.12.20,18262.058384653155,24092658533.60422,339714540194.3479,89
1039,12.12.20,18058.027339569555,26080197328.252396,335310805699.2893,90
1040,13.12.20,18807.09540322016,21918803313.730873,349235537025.78625,91
1041,14.12.20,19151.13442340493,23550581096.074562,355642790361.31714,95
1042,15.12.20,19259.97047153096,21638023119.81534,357681110300.36426,91
1043,16.12.20,19432.362456862407,24173322660.107285,360542942204.959,92
1044,17.12.20,21317.66213678684,39062639738.04841,396179736655.63983,92
1045,18.12.20,22805.65580598891,60693764158.56218,423587689809.2768,95
1046,19.12.20,23120.57055156752,37000188847.409645,429459534590.4159,93
1047,20.12.20,23863.85484171969,35252972899.69343,443289431125.4617,92
1048,21.12.20,23518.31842054723,32907758817.840942,436893169132.7113,92
1049,22.12.20,22840.991707188354,38423396405.393135,424329939581.7774,88
1050,23.12.20,23794.79330262859,38733771616.273865,441752551013.19135,93
1051,24.12.20,23308.12723217715,42917744239.8244,433051601800.69293,86
1052,25.12.20,23760.287048542956,36826373658.97133,441614502954.16315,94
1053,26.12.20,24671.107714415415,36622874229.82892,458416319552.32434,93
1054,27.12.20,26476.130137019492,41995154622.74047,491978602969.93176,91
1055,28.12.20,26423.22879190229,56654980595.93094,493427450341.26013,92
1056,29.12.20,27125.384120651503,42186521237.4668,503712223153.6673,91
1057,30.12.20,27424.538954606684,38081840205.60215,509680257177.0481,91
1058,31.12.20,28837.28852895899,43341140482.282166,535967306917.84125,95
1059,01.01.21,29022.41839530417,43503516563.294876,539438036435.6701,94
1060,02.01.21,29352.12679194895,34089717988.090446,545593282215.2498,94
1061,03.01.21,32163.824935335215,57273436641.22308,597887713053.5825,93
1062,04.01.21,33008.226203489285,178894068361.35312,613616917625.6967,94
1063,05.01.21,31515.575966658354,74657165356.22716,585726270248.7891,93
1064,06.01.21,34082.20604904424,67420500715.520256,633651671519.3958,95
1065,07.01.21,36933.520137309126,71027195897.95125,682743683563.0741,91
1066,08.01.21,39547.08408135567,78642959829.4919,735339707368.3339,93
1067,09.01.21,40815.96185478254,82846468856.35208,758971014787.3597,93
1068,10.01.21,40296.5290038294,55921808671.54423,749347201462.6359,94
1069,11.01.21,38397.895985418174,73381123612.69325,714078952009.0243,90
1070,12.01.21,35669.90668663349,111691569520.10521,663380898829.0051,84
1071,13.01.21,33938.33587810088,68954134557.3671,629751630408.4126,78
1072,14.01.21,37456.00772548642,65278944793.97605,696668634091.3435,83
1073,15.01.21,39232.74997140346,57519444621.68669,729751433670.0881,88
1074,16.01.21,36787.52121668496,63450740093.03335,684304915288.2261,84
1075,17.01.21,36254.713079410845,55054325262.44017,674660879866.02,79
1076,18.01.21,35804.263885674685,50749258739.19448,672291934493.4396,79
1077,19.01.21,36595.4647692826,46769030146.76761,682647247200.097,80
1078,20.01.21,36104.86385775514,51736994549.005974,671734819189.1033,78
1079,21.01.21,35587.489202735545,58406615612.06859,662434464441.264,75
1080,22.01.21,30913.695736053804,69415314297.66626,575205510268.1292,40
1081,23.01.21,32957.908782655926,69549742252.37038,613271077002.4795,74
1082,24.01.21,32068.08737440817,43575409684.64115,596744391345.3533,70
1083,25.01.21,32273.51735032927,42810544126.17814,600595408892.1986,74
1084,26.01.21,32375.320062981456,50410553261.414444,602517850752.0305,71
1085,27.01.21,32582.10944502123,48489676580.41073,606573549809.8268,78
1086,28.01.21,30445.52586511351,51514291052.43235,566661443732.4073,55
1087,29.01.21,33128.34752861149,51075972572.459564,616625386428.2396,77
1088,30.01.21,34150.81876737221,97468515525.42249,635688668063.594,76
1089,31.01.21,34199.51981036302,52001249491.10806,636624676861.2642,78
1090,01.02.21,33064.78676701507,42488649643.23183,615013848827.3505,77
1091,02.02.21,33405.99035714327,49268860242.66622,621908231690.1377,76
1092,03.02.21,35485.98593382442,50730704376.60918,660664104637.4851,78
1093,04.02.21,37494.71762460426,49762137494.206696,695794870715.5251,80
1094,05.02.21,36816.50808203406,54494811707.23047,686453802173.3838,81
1095,06.02.21,38007.83222908396,47446256481.71452,706320162928.6615,84
1096,07.02.21,39279.41286897885,57076868562.48764,732453192636.7231,86
1097,08.02.21,38833.34026455532,53802559038.8092,723434796637.7434,83
1098,09.02.21,46307.57412159395,86994225365.2278,862413737410.9171,95
1099,10.02.21,46569.56483,78828431117.05534,867164581003.3563,92
1100,11.02.21,44848.69344950499,70000356395.81508,839561451461.0575,93
1101,12.02.21,47815.96175554316,66187179918.887886,890629045243.5952,92
1102,13.02.21,47414.1862550079,61942185128.99905,880620921496.0787,92
1103,14.02.21,46941.29208582354,55312381649.33813,874425017687.0778,95
1104,15.02.21,48607.8745224845,57738376570.131905,905515462576.995,93
1105,16.02.21,47898.487027633135,61061855793.76279,892345220938.2782,95
1106,17.02.21,49238.13690672487,64141133353.975624,917339726314.6964,95
1107,18.02.21,52143.6788446198,68478739131.4286,971516568847.578,91
1108,19.02.21,51733.075539032034,58486508605.55778,963911356673.4604,93
1109,20.02.21,56038.72775892988,71397235196.83829,1044189900351.5892,91
1110,21.02.21,56377.63347790987,77351787996.10461,1050555931433.1447,91
1111,22.02.21,57669.3035269179,61223272210.96276,1075380337357.9143,94
1112,23.02.21,54410.85629451601,101532021847.06647,1012091985973.4642,94
1113,24.02.21,48691.894831704405,116689607925.81473,904133801444.5278,76
1114,25.02.21,49849.378713583144,73140585468.96529,929081504353.552,79
1115,26.02.21,46992.665450048495,60355381275.54549,875883932252.4404,55
1116,27.02.21,46551.48747675472,74357197463.7094,869070614247.8623,56
1117,28.02.21,46653.52639939581,50989764248.82767,869649724200.5775,55
1118,01.03.21,44970.163459946736,59679588927.08056,838307614585.1935,38
1119,02.03.21,49787.33995949672,63218569171.598305,928146793676.4287,78
1120,03.03.21,48532.23678981703,53499537416.816475,905413239164.9064,78
1121,04.03.21,50577.45746915202,59212268141.16633,942969910364.1804,84
1122,05.03.21,48727.45120080115,60749587836.169136,908517236707.5374,77
1123,06.03.21,49091.81488232977,56568112294.26829,911379300053.3455,77
1124,07.03.21,49019.36859236582,41478786533.38212,916504852500.393,76
1125,08.03.21,51313.09262027362,46146324828.48082,955040794770.1399,81
1126,09.03.21,52328.5359126325,53568946625.62234,974195000547.444,81
1127,10.03.21,54700.273439277444,57418251743.06042,1018978819157.4177,68
1128,11.03.21,56020.4877195857,63560545036.79726,1044805904677.5541,73
1129,12.03.21,57788.86810329514,64605228617.76096,1077836070933.286,70
1130,13.03.21,57353.86147197248,59984971691.807,1069776383193.8628,74
1131,14.03.21,61315.197932766816,67332756651.27568,1145191373521.5942,78
1132,15.03.21,59428.967566027764,48104078384.27405,1111684638819.0723,76
1133,16.03.21,55805.32924923426,70594488699.70683,1049197142851.5631,71
1134,17.03.21,56830.253335076224,63219904254.35453,1060221966894.7418,71
1135,18.03.21,59014.92563205099,63368268626.27834,1101028543248.462,72
1136,19.03.21,57922.40959262911,58387006275.72827,1081065767945.8683,71
1137,20.03.21,58243.27060892363,51948388930.75819,1086741150606.8165,75
1138,21.03.21,58376.15847137206,54549112635.671715,1090022321077.5006,73
1139,22.03.21,57573.539344778685,55664123837.602554,1074356788297.177,70
1140,23.03.21,54370.137557895185,62001716794.84347,1020641820438.662,66
1141,24.03.21,54584.86994699455,60383378707.04851,1017637245492.0177,65
1142,25.03.21,52526.86659704657,73029051195.05199,982797427007.2565,60
1143,26.03.21,51416.908304980054,63401640502.561295,959155260366.7408,54
1144,27.03.21,55033.100480447036,55442557956.15464,1027209990794.8939,65
1145,28.03.21,55832.418109618324,47285749218.66506,1042184275332.6417,74
1146,29.03.21,55728.10132780653,49315845081.42435,1039333584621.1438,72
1147,30.03.21,57634.92869447539,57387039705.47129,1075942162536.995,72
1148,31.03.21,58668.628336761,52387542500.621956,1095293012032.8433,76
1149,01.04.21,58817.3738884188,57495844477.9185,1098127310946.8978,74
1150,02.04.21,58801.194843878126,54320681400.56781,1098583823874.2307,74
1151,03.04.21,59060.02678333801,52224918752.08043,1103133931136.5508,73
1152,04.04.21,57060.40665471088,52067853987.600494,1067101827372.9529,74
1153,05.04.21,58228.802623466196,46156767978.177345,1087344280109.6896,71
1154,06.04.21,58706.81559311396,54670173277.08731,1096202611389.9541,75
1155,07.04.21,58062.17872433649,61497704158.13829,1084341670320.8142,72
1156,08.04.21,56134.41738866435,67617613532.43307,1050759681844.6099,73
1157,09.04.21,58065.644024815316,48714359354.07226,1083362883828.1199,70
1158,10.04.21,58152.993262141834,45880879041.76103,1085794662404.731,70
1159,11.04.21,59979.39281571831,61788197398.73793,1116221525334.3267,76
1160,12.04.21,59988.02095852983,46792500386.96501,1120606689450.4702,74
1161,13.04.21,59911.020594847316,55994558888.5224,1118532902101.5269,74
1162,14.04.21,63576.676041048275,71993120011.18321,1187737045885.1743,75
1163,15.04.21,62807.12323259299,80157135507.58896,1173412921929.8884,79
1164,16.04.21,63179.772446084695,60495376851.28074,1179561609816.9358,78
1165,17.04.21,61497.299569441195,86260673269.76614,1149602869702.2644,76
1166,18.04.21,60273.86667694734,63808212132.53643,1125592412523.221,79
1167,19.04.21,56288.94534001195,102065957642.22952,1053618163309.5769,74
1168,20.04.21,55721.166052695626,66156275209.79711,1043148020633.034,73
1169,21.04.21,56294.728558586925,68166802215.759544,1055145534127.332,73
1170,22.04.21,54190.07026283405,56115370322.140594,1012699264345.6595,65
1171,23.04.21,51965.5664304852,77897442831.71704,971174701492.849,55
1172,24.04.21,51191.1246964079,91138220375.4599,956744203682.2198,37
1173,25.04.21,50133.1073963654,49296256745.65119,937014999515.3855,31
1174,26.04.21,48981.4413932161,46233432154.225266,915533819859.1393,27
1175,27.04.21,53978.80554728962,60226926859.91649,1008389773189.793,50
1176,28.04.21,54991.81484262107,48468560013.13787,1027617870421.6592,59
1177,29.04.21,54810.6138506792,48072930663.01449,1024625833392.2412,52
1178,30.04.21,53596.70402266675,46958036373.360306,1001973605935.3958,51
1179,01.05.21,57828.511814425874,53879045974.4321,1082721727348.0433,68
1180,02.05.21,57812.96915967891,43967070045.82312,1080897634123.2937,66
1181,03.05.21,56600.74528738432,39072664393.929405,1057850321948.5465,61
1182,04.05.21,57200.30029871162,54132470274.07509,1069571255195.5189,68
1183,05.05.21,53464.37021950372,71296763919.13268,999775008412.3738,48
1184,06.05.21,57432.100227087576,72158368257.54709,1070969079353.5304,65
1185,07.05.21,56507.759439869595,87510802710.77629,1056801053574.5111,64
1186,08.05.21,57361.56904328887,68154805947.0942,1072831991777.4056,67
1187,09.05.21,58771.881689509355,66812167538.22713,1099271802311.4957,73
1188,10.05.21,58213.926293744385,67906284080.6139,1088903483393.3053,72
1189,11.05.21,55901.66759456145,76672978747.69038,1045714370754.1615,61
1190,12.05.21,56928.97235660158,67726708140.565094,1064993057463.8884,68
1191,13.05.21,50004.76218313686,75523928654.34041,935512493150.826,31
1192,14.05.21,49972.795398372444,104203551167.93765,934964766185.9642,26
1193,15.05.21,49913.26314398822,56820196964.51265,935962705739.4398,27
1194,16.05.21,46780.902304688214,62896879696.14898,875321252276.1078,20
1195,17.05.21,46585.06413538846,70636455913.96016,871695620615.745,27
1196,18.05.21,43780.82559782485,84054878923.85199,819256623328.7307,21
1197,19.05.21,43091.04144756922,65037066859.11668,800545278567.6873,23
1198,20.05.21,37287.39140242737,141151477374.61298,697785056487.6051,11
1199,21.05.21,40437.73009625558,95001812130.50996,759679496751.2783,19
1200,22.05.21,37339.63420134628,88706010988.29123,698762712553.7339,12
1201,23.05.21,37520.31767547438,61178935273.653305,702143968883.5249,14
1202,24.05.21,34977.527801962424,84358034875.51308,654558962027.5841,10
1203,25.05.21,38642.4422973396,71163197727.3351,723143072419.7241,22
1204,26.05.21,38210.80521759389,48724794157.985054,715248689989.8947,22
1205,27.05.21,39406.934244116186,47026386118.47242,737668726732.3829,27
1206,28.05.21,38642.89555434217,40836817155.71973,723137484747.1467,21
1207,29.05.21,35710.220936529884,49991590067.73797,668521654364.6696,18
1208,30.05.21,34775.07941347281,43184025044.772804,654239808356.6592,10
1209,31.05.21,35714.75202018067,30650274657.695255,668664301773.5417,18
1210,01.06.21,37340.6792659422,37950798680.48171,699138611681.2975,20
1211,02.06.21,36680.06820180283,33536905027.710236,688726381047.1788,23
1212,03.06.21,37685.71798174826,31240691604.199257,704531333543.3906,24
1213,04.06.21,39151.316183800314,33396718844.557133,733150718114.4554,27
1214,05.06.21,36938.72031139185,39345490149.31464,691747462828.3618,24
1215,06.06.21,35546.98596483364,34068172835.766655,662913486273.3402,17
1216,07.06.21,35834.4744744042,27689283070.836933,671131079523.7289,15
1217,08.06.21,33451.38340714534,33345528753.340153,626527049947.8439,13
1218,09.06.21,33557.15068309184,46727462986.366455,629018966290.4011,14
